cnpj_basico;cnpj_ordem;cnpj_dv;identificador_matriz_filial;nome_fantasia;situacao_cadastral;data_situacao_cadastral;data_inicio_atividade;cnae_fiscal_principal;cnae_fiscal_secundaria;tipo_logradouro;logradouro;numero;complemento;bairro;cep;uf;municipio;ddd1;telefone1;ddd2;telefone2;ddd_fax;fax;correio_eletronico;situacao_especial;data_situacao_especial
24660456;1;46;1;MAUDONET'S HOME CARE;8;2021-07-03;2016-04-26;8712300;Não informado;RUA;HILARIO CISNEIRO; 19;APT;JARDIM ATLANTICO LESTE (ITAIPUACU);24933200.0;RJ;5853;21;31863662;Não informado;Não informado;Não informado;Não informado;nise4407@gmail.com;Não informado;Não informado
24665232;1;27;1;REMMACC;2;2016-04-26;2016-04-26;2532201;2539001;RUA;KAWAN (LOT TERRITORIAL);S/N;CASA;CHACARAS DE INOA (INOA);24940265.0;RJ;5853;21;98725901;Não informado;Não informado;Não informado;Não informado;mauriciobrsilva@outlook.com;Não informado;Não informado
24677226;1;90;1;CAMILA'S PERSONAL CARE;2;2016-04-27;2016-04-27;8712300;Não informado;RODOVIA;ERNANI DO AMARAL PEIXOTO;0;"COND TERRAS ALPHAVILLE MARICA 1;QUADRA T19";INOA (INOA);24942375.0;RJ;5853;21;98201988;Não informado;Não informado;Não informado;Não informado;CAMILA_ARAUJO1988@HOTMAIL.COM;Não informado;Não informado
24686886;1;37;1;AMC SERVICOS;2;2023-02-15;2016-04-28;4321500;9512600,4330404,4329101,6190699;RUA;ALICE MAXIMINO DE SOUZA QUADRA - DE QUADRA 198 A Q;0;"LOTE 21;QUADRA 208;CASA 1";JARDIM ATLANTICO CENTRAL (ITAIPUACU);24934235.0;RJ;5853;21;97094676;Não informado;Não informado;Não informado;Não informado;ALMIRMARTINSCORREA@GMAIL.COM;Não informado;Não informado
24693175;1;90;1;LANCHONETE GRANDE FAMILIA;4;2021-03-16;2016-04-29;5611203;Não informado;RUA;RAUL ALFREDO DE ANDRADE;407;Não informado;CAXITO;24910530.0;RJ;5853;21;36941566;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
24698627;1;26;1;Não informado;2;2016-05-02;2016-05-02;4723700;5620104;RUA;PEDRO JOSE ALVES;209;Não informado;FLAMENGO;24903795.0;RJ;5853;21;98399628;Não informado;Não informado;Não informado;Não informado;bethmarica@hotmail.com;Não informado;Não informado
24705421;1;86;1;DEDETIZA JA;8;2019-08-13;2016-05-02;8122200;3811400;RUA;VAN LERBERGUE QUADRA;4121;CASA 01;JARDIM ATLANTICO CENTRAL (ITAIPUACU);24934270.0;RJ;5853;21;82585052;Não informado;Não informado;Não informado;Não informado;evangelistajandao@gmail.com;Não informado;Não informado
24707550;1;3;1;CORT PLANEJADO MARCENARIA;2;2021-05-12;2016-05-02;4754701;3329501;RUA;DO SOL QUADRA;SN;QUADRA 05 LOTE 17 CASA 02;JARDIM ATLANTICO OESTE (ITAIPUACU);24935470.0;RJ;5853;21;81559239;Não informado;Não informado;Não informado;Não informado;CORTPLANEJADO@GMAIL.COM;Não informado;Não informado
24714915;1;27;1;ALFACINHA;2;2021-05-05;2016-05-03;5611201;8230002,5590603,5620104,1052000,5590601,5590699,5590602,4721102,1013901,4723700,1091101,5611203,5611204,1091102,5099801;RUA;CENTO E QUATRO;5;QUADRA 477;JARDIM ATLANTICO LESTE (ITAIPUACU);24933345.0;RJ;5853;21;36948407;Não informado;Não informado;Não informado;Não informado;arpcolecoes@gmail.com;Não informado;Não informado
24728505;1;35;1;SILVANA;8;2016-05-23;2016-05-04;1412602;Não informado;RUA;LEONARDO JOSE ANTUNES;0;"BLOCO 12;SETOR E;APT 102";INOA (INOA);24943255.0;RJ;5853;21;99485618;Não informado;Não informado;Não informado;Não informado;silvanaferreira.adm@gmail.com;Não informado;Não informado
24732838;1;38;1;CRISTIANE OLIVEIRA;2;2016-05-05;2016-05-05;4530703;4530704;RUA;VAN LERBERGUE QUADRA;1;QUADRA 407 LOTE 26;JARDIM ATLANTICO LESTE (ITAIPUACU);24933405.0;RJ;5853;21;21612387;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
24755299;1;52;1;JU MORAIS ARTE;2;2016-05-09;2016-05-09;3299099;1412602,1412601,1322700,1422300,8592999,1340599,1359600;RUA;CLELIA PEREIRA ALVES;LOTE 9;QUADRA E;MUMBUCA;24913830.0;RJ;5853;21;22220764;Não informado;Não informado;Não informado;Não informado;JUMORAISCONTATO@GMAIL.COM;Não informado;Não informado
24774848;1;36;1;Não informado;4;2021-03-16;2016-05-11;4520006;Não informado;RUA;DOS CAJUEIROS;SN;"QUADRA 363;LOTE 6";JARDIM ATLANTICO LESTE (ITAIPUACU);24933887.0;RJ;5853;21;66985825;Não informado;Não informado;Não informado;Não informado;biancamedeiros3263@gmail.com;Não informado;Não informado
24805299;1;10;1;JANE CRISTINA HAIR;8;2016-07-07;2016-05-16;9602501;4772500;RUA;DO AZULAO;1;"QUADRA P;LOTE 03;CASA 01";FLAMENGO;24903650.0;RJ;5853;21;95529838;Não informado;Não informado;Não informado;Não informado;Cristinaj51@yahoo.com.br;Não informado;Não informado
24836431;1;50;1;CRISMORESI SILVER;8;2016-08-18;2016-05-19;8230001;Não informado;RUA;HIPOLITO DE ABREU RANGEL;0;LOTE 8 QUADRA J;MUMBUCA;24913850.0;RJ;5853;21;26912656;Não informado;Não informado;Não informado;Não informado;crismoresi@gmail.com;Não informado;Não informado
24589521;1;94;1;DANCOR OFICINA DE ENROLAMENTO;8;2016-06-10;2016-04-13;3313901;4322301,3314710;AVENIDA;NOSSA SENHORA DO AMPARO;205;Não informado;CENTRO;24900830.0;RJ;5853;21;37313359;Não informado;Não informado;Não informado;Não informado;DRI.PACHECO1975@YAHOO.COM.BR;Não informado;Não informado
17383666;1;79;1;DIVINA LUZ VARIEDADES;8;2016-06-07;2013-01-10;4789001;9529199;RUA;LEONARDO JOSE ANTUNES;304;BLOCO 02 SETOR B;INOA (INOA);24943255.0;RJ;5853;21;26087517;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
24849294;1;99;1;LCT;2;2016-05-20;2016-05-20;9602501;Não informado;RUA;OITO A (LOT JD BALN MARICA);18;Não informado;CENTRO;24900845.0;RJ;5853;21;36947731;Não informado;Não informado;Não informado;Não informado;luciannetop31@outlook.com;Não informado;Não informado
24778586;1;88;1;JAQUELINE DA COSTA MARINS;8;2016-05-23;2016-05-11;9602501;Não informado;RUA;LEONARDO JOSE ANTUNES;000000;"SETOR C;BLOCO 1;APT 203";INOA (INOA);24943255.0;RJ;5853;21;88472544;Não informado;Não informado;Não informado;Não informado;25101975jaqueline@gmail.com;Não informado;Não informado
24870936;1;31;1;LSQ REPRESENTACAO;8;2018-03-06;2016-05-24;7319002;Não informado;RUA;IRENE RIBEIRO QUADRA;SN;QUADRA 441 - LOTE 33;JARDIM ATLANTICO LESTE (ITAIPUACU);24933460.0;RJ;5853;21;26155026;Não informado;Não informado;Não informado;Não informado;leandrosouzaq@gmail.com;Não informado;Não informado
24882448;1;44;1;BELA PETALA PET SHOP S/A;4;2021-03-16;2016-05-26;9609208;4789004;RUA;QUATRO (COND RES E L BEACH);267;COND;PONTA GROSSA;24914415.0;RJ;5853;21;26377821;Não informado;Não informado;Não informado;Não informado;isabelaacarvalho7@gmail.com;Não informado;Não informado
24889005;1;85;1;GUIMARAES;4;2021-03-16;2016-05-29;4520003;Não informado;AVENIDA;MAYSA;0;"LOTE 8 ;QUADRA 15";BARRA DE MARICA;24915400.0;RJ;5853;21;74517261;Não informado;Não informado;Não informado;Não informado;fernandovieiraguima22@gmail.com;Não informado;Não informado
24896379;1;28;1;DROGAFARMI;2;2016-05-30;2016-05-30;4644301;Não informado;AVENIDA;MAYSA;0;LOJA  2                   LOTE  31                  QUADRA42;GUARATIBA (PONTA NEGRA);24916000.0;RJ;5853;21;39031766;Não informado;Não informado;Não informado;Não informado;MOVICONT.CONTABIL@GMAIL.COM;Não informado;Não informado
24901008;1;97;1;ADRIANO ANTUNES BOTELHO;8;2021-04-19;2016-05-31;4930202;Não informado;RUA;FRANCISCO ELIAS DA CRUZ;22;Não informado;INOA (INOA);24943690.0;RJ;5853;21;26364314;Não informado;Não informado;Não informado;Não informado;PROFSHEYLA@YAHOO.COM.BR;Não informado;Não informado
24906878;1;59;1;GEMEAS FESTAS;2;2016-05-31;2016-05-31;5620104;1096100,9329899,5620102,8712300,9700500;RUA;DO YPE;01;Não informado;FLAMENGO;24903685.0;RJ;5853;21;98959547;Não informado;Não informado;Não informado;Não informado;evaniamonteiro2010@hotmail.com;Não informado;Não informado
24908173;1;70;1;HEAVY DOG BRAZIL CANIL;2;2023-03-16;2016-05-31;4789004;Não informado;RUA;DAS ROSAS;2;"QUADRA 05;LOTE 06;CASA 2";BARROCO (ITAIPUACU);24936070.0;RJ;5853;21;80534931;Não informado;Não informado;Não informado;Não informado;roosewelt.vendas@gmail.com;Não informado;Não informado
24928336;1;87;1;GUEDES SERVICOS DE JARDINAGEM E ROCADEIRA;8;2019-12-31;2016-06-02;8130300;Não informado;RUA;NOSSA SENHORA DA SAUDE;Lt 11;Não informado;SAO JOSE DO IMBASSAI;24931680.0;RJ;5853;21;71002894;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
24930911;1;86;1;REPRESENTACOES AUTORIZADAS;8;2016-08-02;2016-06-03;5612100;4772500;RUA;JUIZ OSWALDO LIMA RODRIGUES;1;"QUADRA 2;LOTE 15";PARQUE NANCI;24914220.0;RJ;5853;21;37310094;Não informado;Não informado;Não informado;Não informado;Jcilaberri@gmail.com;Não informado;Não informado
15138004;1;8;1;CLEAN CAR JAVA JATO;2;2012-03-05;2012-03-05;4520005;4543900,4520001,5320201;ESTRADA;DE ITAIPUACU;SN;"QUADRA 02;LOTE 20";RECANTO DE ITAIPUACU (ITAIPUACU);24937325.0;RJ;5853;21;37328802;Não informado;Não informado;Não informado;Não informado;II.WHEELING@HOTMAIL.COM;Não informado;Não informado
24938452;1;87;1;AMANDA RANGEL ARTIGOS NAILS;8;2021-11-11;2016-06-05;4772500;Não informado;RODOVIA;ERNANI DO AMARAL PEIXOTO;221;"KM 15;LOJA NF";INOA (INOA);24942375.0;RJ;5853;21;85014853;Não informado;Não informado;Não informado;Não informado;AMANDA_HOP22@HOTMAIL.COM;Não informado;Não informado
24964724;1;13;1;AGRO GARCIA;2;2023-01-09;2016-06-08;4781400;5620104;ESTRADA;BEIRA LAGOA DE GUARAPINA;2018;CASA;CORDEIRINHO (PONTA NEGRA);24921692.0;RJ;5853;21;26483657;Não informado;Não informado;Não informado;Não informado;TAMARA25GATA@GMAIL.COM;Não informado;Não informado
24984212;1;19;1;ITAMAR ACABAMENTOS;8;2017-10-26;2016-06-11;4330405;4330404,4322301,4321500,4399103;ESTRADA;DE ITAIPUACU;QD 11;"LOTE 06;CASA 01";RECANTO DE ITAIPUACU (ITAIPUACU);24937325.0;RJ;5853;21;98998764;Não informado;Não informado;Não informado;Não informado;itamaracabamentos@gmail.com;Não informado;Não informado
24995915;1;42;1;Não informado;4;2021-03-16;2016-06-01;4617600;Não informado;AVENIDA;JARDEL FILHO QUADRA;4210;CASA  02;JARDIM ATLANTICO OESTE (ITAIPUACU);24935080.0;RJ;5853;21;37327780;21;96417792.0;Não informado;Não informado;Não informado;Não informado;Não informado
24999551;1;79;1;VIRTUAL CASA MODA E ASSESSORIOS;8;2016-06-15;2016-06-15;4755503;4755502,2399101,4789001,3212400,3211602,4785701;RUA;OITENTA E DOIS QUADRA;0;QUADRA 433 LOTE 04 CASA 02;JARDIM ATLANTICO LESTE (ITAIPUACU);24933475.0;RJ;5853;21;36314564;Não informado;Não informado;Não informado;Não informado;ECOSTA_RJ@HOTMAIL.COM;Não informado;Não informado
25035367;1;71;1;PIXEL 42;2;2016-06-20;2016-06-20;8599603;5812302,8599604,5812301,8219999;RUA;CORONEL AMARAL;144;LOTE 25;RECANTO DE ITAIPUACU (ITAIPUACU);24937075.0;RJ;5853;21;98100948;Não informado;Não informado;Não informado;Não informado;pathifonseca@gmail.com;Não informado;Não informado
25036010;1;8;1;P F VEICULOS;4;2022-11-22;2016-06-20;5223100;4520005;RODOVIA;ERNANI DO AMARAL PEIXOTO;23;KM 29;ITAPEBA;24912710.0;RJ;5853;21;95828098;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
25042523;1;21;1;GIRASSOL;2;2022-10-04;2016-06-21;5611201;5099899;RUA;JORNALISTA RAIMUNDO MONTEIRO;12;Não informado;SAO JOSE DO IMBASSAI;24931615.0;RJ;5853;21;71342292;Não informado;Não informado;Não informado;Não informado;maristela-barboza@hotmail.com;Não informado;Não informado
25068296;1;3;1;SECMAR - SERVICOS E COMERCIO MARICA;4;2021-03-16;2016-06-23;4520001;4755502,4530703,4754701,4789007;RUA;DOS JASMINS;01;"LOTE 06;QUADRA 20";BARROCO (ITAIPUACU);24936180.0;RJ;5853;21;36069581;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
25080405;1;8;1;Não informado;2;2016-06-27;2016-06-27;4771704;4789004,4713002;RUA;GOVERNADOR LEONEL BRIZOLA QUADRA;SN;QUADRA344                 LOTE  28;JARDIM ATLANTICO LESTE (ITAIPUACU);24933070.0;RJ;5853;21;26381483;Não informado;Não informado;Não informado;Não informado;SERGIOCARVALHEDA@DOMAIN.COM.BR;Não informado;Não informado
25080533;1;51;1;MISS LEAL;8;2020-08-25;2016-06-27;4781400;4782202,4763602,4789001;RUA;ATHAIDE PARREIRAS;113;LOJA  2;CENTRO;24901000.0;RJ;5853;21;26372022;Não informado;Não informado;Não informado;Não informado;SMKLEIN23@YAHOO.COM.BR;Não informado;Não informado
25087852;1;99;1;KAKA MODAS;4;2021-03-16;2016-06-28;4781400;Não informado;RUA;SARGENTO LOBATO;LT66;"LOTE 66;QUADRA 02";CENTRO;24900580.0;RJ;5853;21;74723087;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
25092048;1;6;1;BRECHO MANIA DE TUDO;2;2016-06-28;2016-06-28;4781400;4763601,4755503,4755502,1412602,4789099,4772500,1822901;RUA;CAMBURI;40;Não informado;ITAPEBA;24900970.0;RJ;5853;21;37313867;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
25102490;1;68;1;DIANA4S LANCHE;4;2021-03-16;2016-06-29;4712100;Não informado;RUA;AUSTRIA (COND RES R ITAIPUACU);S/N;"BLOCO 28;APT 104";CHACARAS DE INOA (INOA);24940650.0;RJ;5853;21;71898779;Não informado;Não informado;Não informado;Não informado;dianasouza2017@hotmail.com;Não informado;Não informado
25103275;1;81;1;PADARIA ESTRELA DE MARICA 4;2;2022-12-15;2016-06-29;4721102;Não informado;ESTRADA;DO RETIRO;SN;"QUADRA 02;LOTE 11";RETIRO;24911850.0;RJ;5853;21;79702288;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
25114643;1;97;1;VITRINI;8;2017-04-19;2016-06-30;4781400;4789099,4763604,4782201,4763602;RUA;VAN LERBERGUE QUADRA;3;LOJA 3;JARDIM ATLANTICO OESTE (ITAIPUACU);24935440.0;RJ;5853;21;97240777;Não informado;Não informado;Não informado;Não informado;ibrennomendes@live.com;Não informado;Não informado
25115842;1;10;1;Não informado;4;2021-03-16;2016-07-01;8211300;Não informado;RUA;ROMULO CAVINA;37;Não informado;ARACATIBA;24901605.0;RJ;5853;21;37312940;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
25120323;1;40;1;IBE CURSOS - INFORMATICA BASICA - FORMACAO E ENSINO;8;2021-08-27;2016-07-01;8599699;Não informado;RUA;VAN LERBERGUE QUADRA;0;"QUADRA 29;LOTE 25;APT 101";JARDIM ATLANTICO OESTE (ITAIPUACU);24935440.0;RJ;5853;21;20525777;Não informado;Não informado;Não informado;Não informado;tatianaguerramec@hotmail.com;Não informado;Não informado
25126706;1;25;1;MAX;4;2021-03-16;2016-07-04;4399103;Não informado;RUA;ANTONIO JOSE DOS SANTOS;00;"QUADRA 66;LOTE 07";JARDIM ATLANTICO OESTE (ITAIPUACU);24935620.0;RJ;5853;21;98978843;Não informado;Não informado;Não informado;Não informado;rodrigues.maxsantos@gmail.com;Não informado;Não informado
25127749;1;25;1;DENIS;2;2023-05-11;2016-07-04;4399103;Não informado;RUA;ANTONIO JOSE DOS SANTOS;000;"QUADRA 66;LOTE 07";JARDIM ATLANTICO OESTE (ITAIPUACU);24935620.0;RJ;5853;21;97801818;Não informado;Não informado;Não informado;Não informado;dennis.conceicaosilva@gmail.com;Não informado;Não informado
25130837;1;86;1;Não informado;2;2016-07-04;2016-07-04;5620104;5620102;RUA;JOAQUIM MENDES;00;"LOTE 13;QUADRA 26";CENTRO;24900620.0;RJ;5853;21;37312173;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
25133932;1;33;1;C.M ACADEMIA;8;2017-11-13;2016-07-04;9313100;Não informado;RUA;ANTONIO EDUARDO;130;LOJA 03;MUMBUCA;24913705.0;RJ;5853;21;27185331;Não informado;Não informado;Não informado;Não informado;xande.lethier@hotmail.com;Não informado;Não informado
25137015;1;27;1;EDWIGES COSTURAS;4;2021-03-16;2016-07-05;1340599;1412602;RUA;JOAQUIM FERREIRA DA SILVA;2;Não informado;CENTRO;24901140.0;RJ;5853;21;37310008;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
25140027;1;0;1;ROGER TURISMO;2;2021-09-27;2016-07-06;7911200;7912100;RUA;DOMICIO DA GAMA;360;Não informado;CENTRO;24900820.0;RJ;5853;21;99904512;Não informado;Não informado;Não informado;Não informado;rogerturismomarica@gmail.com;Não informado;Não informado
25144693;1;17;1;Não informado;2;2015-12-09;2015-12-09;9499500;Não informado;ESTRADA;DO BOSQUE FUNDO (LOT BSQ FUNDO);SN;      LOTES 23 E 24             QUADRA 39                 3 DISTRITO MARICA;INOA (INOA);24943060.0;RJ;5853;21;97268892;21;99998892.0;Não informado;Não informado;ANDRELUIZPARENTE@BOL.COM.BR;Não informado;Não informado
25155894;1;10;1;COLE BEE;4;2021-03-16;2016-07-07;4729699;Não informado;AVENIDA;MURTAS (LOT RAFAVILLE);186;Não informado;ITAPEBA;24913465.0;RJ;5853;21;97238462;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
23438841;1;80;1;Não informado;2;2015-10-07;2015-10-07;4322302;4753900,4757100;AVENIDA;CARLOS MARIGHELLA;10360;LOJA  02                  QUADRA0025                LOTE  00003;PRAIA DE ITAIPUACU 1 LOT;24936730.0;RJ;5853;21;37314135;Não informado;Não informado;Não informado;Não informado;MARIKA.REFRIGERACAO@GMAIL.COM;Não informado;Não informado
25162361;1;65;1;BIA SAGADINHOS;2;2016-07-08;2016-07-08;5620104;Não informado;AVENIDA;PREFEITO ALCEBIADES MENDES;S/N;LOTE 14 QUADRA O;SAO JOSE DO IMBASSAI;24931870.0;RJ;5853;21;36055789;Não informado;Não informado;Não informado;Não informado;BIFREITAS100@HOTMAIL.COM;Não informado;Não informado
25172568;1;10;1;CIA DAS ARTES;2;2016-07-11;2016-07-11;8592999;8230001,8599699,8592902;RUA;DAS ACUCENAS;28;"LOTE 16;QUADRA 34;SALA 204";BARROCO (ITAIPUACU);24936360.0;RJ;5853;21;22155540;Não informado;Não informado;Não informado;Não informado;WGOGESTAO@GMAIL.COM;Não informado;Não informado
25174982;1;69;1;CARLA CORDEIRO;4;2021-03-16;2016-07-11;8712300;Não informado;RUA;SAO PAULO;lote 1;CASA 2;SAO JOSE DO IMBASSAI;24931540.0;RJ;5853;21;36170992;Não informado;Não informado;Não informado;Não informado;alyneveronica@gmail.com;Não informado;Não informado
25180491;1;20;1;RESTAURA CAR AUTO CENTER;4;2021-03-16;2016-07-11;4520002;Não informado;AVENIDA;ROBERTO DA SILVEIRA;lote16;Não informado;CENTRO;24900445.0;RJ;5853;21;38073303;Não informado;Não informado;Não informado;Não informado;anapcfgomes@hotmail.com;Não informado;Não informado
25194435;1;45;1;LAVA JATO DO TONY E BORRACHARIA;2;2016-07-13;2016-07-13;4520005;4530705;RUA;CENTO E SETE;0;"QUADRA 149;LOTE 06";BALNEARIO BAMBUI (PONTA NEGRA);24921040.0;RJ;5853;21;69426262;Não informado;Não informado;Não informado;Não informado;LAVAJATODOTONY@GMAIL.COM;Não informado;Não informado
25196388;1;79;1;Não informado;4;2021-03-16;2016-07-13;4721104;Não informado;RUA;CANARINHOS;760;Não informado;PARQUE NANCI;24914160.0;RJ;5853;21;26348772;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
25208548;1;52;1;Não informado;2;2016-07-14;2016-07-14;4781400;Não informado;RUA;JOAQUIM MENDES;78;Não informado;CENTRO;24900620.0;RJ;5853;21;26342368;Não informado;Não informado;Não informado;Não informado;leandronicacio@globo.com;Não informado;Não informado
25210775;1;12;1;HM CANA;2;2016-07-14;2016-07-14;1071600;Não informado;ESTRADA VELHA;DE MARICA;496;Não informado;ITAPEBA;24913267.0;RJ;5853;21;97583886;Não informado;Não informado;Não informado;Não informado;SAVERJSG@GMAIL.COM;Não informado;Não informado
25212487;1;5;1;DANIELLE CRISTINE HAIR;2;2016-07-14;2016-07-14;9602501;9602502;RUA;QUARENTA E UM QUADRA;1692;QUADRA 119 LT 06 UNID 102;JARDIM ATLANTICO CENTRAL (ITAIPUACU);24934545.0;RJ;5853;21;85686112;Não informado;Não informado;Não informado;Não informado;DANIELLECRISTINE0@GMAIL.COM;Não informado;Não informado
25219906;1;22;1;STAR MARMORARIA E LAJES;8;2017-01-26;2016-07-15;4744099;Não informado;AVENIDA;GILBERTO CARVALHO;C 106;LOJA;CALABOCA (INOA);24944000.0;RJ;5853;21;26384256;Não informado;Não informado;Não informado;Não informado;unicont.cont.serv@hotmail.com;Não informado;Não informado
25222958;1;58;1;MINE MERCADO LUSITANO;2;2016-07-17;2016-07-17;4729699;1092900,1033301,4755502,4721103,1031700,1093702,4789099,4713002,1091101,4744001;ESTRADA VELHA;DE MARICA;9;LOJA 1;ITAPEBA;24913270.0;RJ;5853;21;26340343;Não informado;Não informado;Não informado;Não informado;danielleaze@hotmail.com;Não informado;Não informado
25226631;1;54;1;ADSMART;8;2017-04-07;2016-07-18;8599603;5620104,9511800,8230002,6190699,5611203,9700500,4751201;RUA;DO YPE;S/N;"CASA 1;LOTE 10;QUADRA L";FLAMENGO;24903685.0;RJ;5853;21;99801055;Não informado;Não informado;Não informado;Não informado;alineasarj2006@gmail.com;Não informado;Não informado
25242351;1;30;1;Não informado;2;2016-07-19;2016-07-19;4330499;9521500;RUA;SAO MARTINHO;SN;"QUADRA 88;LOTE 23";BARROCO (ITAIPUACU);24936590.0;RJ;5853;21;35664534;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
25256110;1;40;1;AFEC CONSTRUCTION;2;2016-07-19;2016-07-19;4744099;4742300,4744001,4744002,4744003,4744004,4754703,4755502,4755503,4759899;RUA;VINTE E TRES;S/N;LOTE  9                   QUADRA32;CORDEIRINHO (PONTA NEGRA);24921572.0;RJ;5853;21;70139062;Não informado;Não informado;Não informado;Não informado;DIRETORIA.AFECCONSTRUCOES@GMAIL.COM;Não informado;Não informado
25262265;1;99;1;SEMEANDO MUDAS BRASIL;8;2019-07-29;2016-07-21;4789002;Não informado;RODOVIA;ERNANI DO AMARAL PEIXOTO;Km 31;Não informado;MARQUES DE MARICA;24904585.0;RJ;5853;21;36089596;Não informado;Não informado;Não informado;Não informado;marciafmacedo@gmail.com;Não informado;Não informado
25272049;1;24;1;RANCHO TOCAYA COUNTRY;2;2016-07-23;2016-07-23;9609207;4789004;RUA;UBATUBA;SN;Não informado;ITAOCAIA VALLEY (ITAIPUACU);24939270.0;RJ;5853;21;71532692;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado;Não informado
25275022;1;95;1;MUNDO ENCANTADO;8;2022-01-10;2016-07-25;4781400;Não informado;RUA;QUARENTA E QUATRO;2;QUADRA 35 LOTE 12;GUARATIBA (PONTA NEGRA);24916090.0;RJ;5853;21;26348791;Não informado;Não informado;Não informado;Não informado;LENILDACK@GMAIL.COM;Não informado;Não informado
25294129;1;80;1;SOSMAQUINASMARICA;2;2016-07-26;2016-07-26;9521500;4742300,7732202,4321500,2512800,4763603,3299004,2539001,4930204,4785799,0159802,9529104;RUA;WALTER MUNIZ DOS SANTOS QUADRA;SN;"QUADRA 263;LOTE 34";JARDIM ATLANTICO CENTRAL (ITAIPUACU);24934125.0;RJ;5853;21;78568680;Não informado;Não informado;Não informado;Não informado;LKDALEXVARGAS@GMAIL.COM;Não informado;Não informado
25313491;1;51;1;Não informado;2;2022-08-31;2016-07-25;4110700;6810202,6810201,4120400;RUA;PROFESSOR NELSON RABELLO;656;QUADRA43 LOTE 05/A CASA 8;JARDIM ATLANTICO OESTE (ITAIPUACU);24935575.0;RJ;5853;21;70653415;Não informado;Não informado;Não informado;Não informado;DOSSANTOSGEORGE1@GMAIL.COM;Não informado;Não informado
25328966;1;83;1;REISTECH SERVICOS TECNICOS;2;2016-08-01;2016-08-01;4321500;4742300,2542000,4930204,4399103,4330404,4744099;RUA;CINQUENTA E CINCO QUADRA - DE QUADRA 229 A QUADRA;SN;"QUADRA 231;LOTE 18";JARDIM ATLANTICO CENTRAL (ITAIPUACU);24934485.0;RJ;5853;21;36076498;Não informado;Não informado;Não informado;Não informado;REISTECHSERVICOS@GMAIL.COM;Não informado;Não informado
25341987;1;39;1;Não informado;8;2019-01-22;2016-08-02;4321500;Não informado;RUA;JADER MOREIRA;0;QUADRA 09;JACAROA;24902480.0;RJ;5853;21;36171818;Não informado;Não informado;Não informado;Não informado;juptergilvan@gmail.com;Não informado;Não informado
25352554;1;89;1;Não informado;8;2016-12-31;2016-08-03;9492800;Não informado;RUA;ANTONIO M;00;Não informado;ITAIPUACU;24940650.0;RJ;5853;0;0;Não informado;Não informado;21;26371149;jfreitas34@gmail.com;Não informado;Não informado
25369655;1;62;1;REGINEA MONTEIRO;2;2016-08-04;2016-08-04;4772500;8712300,9700500;AVENIDA;CARLOS MARIGHELLA;15;Não informado;INOA (INOA);24942275.0;RJ;5853;22;27607877;Não informado;Não informado;Não informado;Não informado;REGINEAROCHA@HOTMAIL.COM;Não informado;Não informado
25372456;1;3;1;LR MOTOS;2;2016-08-04;2016-08-04;4541206;Não informado;RUA;X (LOT BALN B VISTA);60;QUADRA 22;JACAROA;24902330.0;RJ;5853;21;99155090;Não informado;Não informado;Não informado;Não informado;LEO.SHOWDBOLA@GMAIL.COM;Não informado;Não informado
25376538;1;26;1;WF DALLA;2;2016-08-04;2016-08-04;4923001;Não informado;RUA;JUPIRA SILVA QUADRA;225;Não informado;JARDIM ATLANTICO CENTRAL (ITAIPUACU);24934200.0;RJ;5853;21;27160165;Não informado;Não informado;Não informado;Não informado;waguinhofd@hotmail.com;Não informado;Não informado
25378578;1;7;1;Não informado;8;2016-12-31;2016-08-04;9492800;Não informado;RUA;DOMICIO DA GAMA;336;Não informado;CENTRO;24900820.0;RJ;5853;0;0;Não informado;Não informado;21;26371149;psdmarica@gmail.com;Não informado;Não informado
25379396;1;50;1;Não informado;8;2016-12-31;2016-08-04;9492800;Não informado;RUA;DOS QUINTANILHAS;446;Não informado;PEDREIRAS;24900155.0;RJ;5853;0;0;Não informado;Não informado;21;26371149;psdmarica@gmail.com;Não informado;Não informado
25379879;1;55;1;Não informado;8;2016-12-31;2016-08-04;9492800;Não informado;AVENIDA;CARLOS MARINGUELA;17;LOTE 17 QUADRA 617;ITAIPUACU;24935000.0;RJ;5853;0;0;Não informado;Não informado;21;26371149;psdmarica@gmail.com;Não informado;Não informado
